fips,year,month,total_deaths,sex_1,sex_2
31200,2016,2,7,5,2
31200,2016,3,7,4,3
31200,2016,4,9,7,2
31200,2016,5,9,8,1
31200,2016,6,9,8,1
31200,2016,7,7,6,1
31200,2016,8,13,10,3
31200,2016,9,10,7,3
31200,2016,10,13,7,6
31200,2016,11,9,4,5
31200,2016,12,9,7,2
31200,2017,1,7,5,2
31200,2017,2,5,4,1
31200,2017,3,10,6,4
31200,2017,4,6,5,1
31200,2017,5,9,6,3
31200,2017,6,7,3,4
31200,2017,7,12,9,3
31200,2017,8,11,8,3
31200,2017,9,5,3,2
31200,2017,10,13,6,7
31200,2017,11,3,2,1
31200,2017,12,13,10,3
31200,2018,1,5,4,1
31200,2018,2,11,9,2
31200,2018,3,13,11,2
31200,2018,4,15,14,1
31200,2018,5,5,3,2
31200,2018,6,11,9,2
31200,2018,7,10,7,3
31200,2018,8,5,5,0
31200,2018,9,5,5,0
31200,2018,10,6,5,1
31200,2018,11,6,4,2
31200,2018,12,8,6,2
31200,2019,1,4,3,1
31200,2019,2,9,6,3
31200,2019,3,7,7,0
31200,2019,4,9,7,2
31200,2019,5,7,6,1
31200,2019,6,11,8,3
31200,2019,7,12,8,4
31200,2019,8,3,2,1
31200,2019,9,3,1,2
31200,2019,10,6,4,2
31200,2019,11,10,6,4
31200,2019,12,9,7,2
31200,2020,1,15,10,5
31200,2020,2,11,7,4
31200,2020,3,9,7,2
31200,2020,4,14,11,3
31200,2020,5,9,7,2
31200,2020,6,12,9,3
31200,2020,7,8,6,2
31200,2020,8,13,9,4
31200,2020,9,9,7,2
31200,2020,10,10,6,4
31200,2020,11,9,8,1
31200,2020,12,8,5,3
31200,2021,1,4,4,0
31200,2021,2,10,5,5
31200,2021,3,12,8,4
31200,2021,4,10,7,3
31200,2021,5,8,4,4
31200,2021,6,13,8,5
31200,2021,7,14,10,4
31200,2021,8,16,10,6
31200,2021,9,8,6,2
31200,2021,10,7,7,0
31200,2021,11,12,8,4
31200,2021,12,2,0,2
31200,2022,1,6,6,0
31200,2022,2,8,6,2
31200,2022,3,15,6,9
31200,2022,4,13,10,3
31200,2022,5,11,9,2
31200,2022,6,9,6,3
31200,2022,7,13,9,4
31200,2022,8,12,11,1
31200,2022,9,10,5,5
31200,2022,10,8,6,2
31200,2022,11,8,3,5
31200,2022,12,13,10,3
31200,2023,1,12,8,4
31200,2023,2,8,5,3
31200,2023,3,9,7,2
31200,2023,4,10,8,2
31200,2023,5,11,8,3
31200,2023,6,13,10,3
31200,2023,7,8,4,4
31200,2023,8,14,9,5
31200,2023,9,15,12,3
31200,2023,10,11,9,2
31200,2023,11,13,7,6
31200,2023,12,13,10,3
31200,2024,1,21,12,9
31200,2024,2,17,13,4
31200,2024,3,16,13,3
31200,2024,4,12,9,3
31200,2024,5,14,11,3
31200,2024,6,14,13,1
31200,2024,7,10,9,1
31200,2024,8,10,8,2
31200,2024,9,13,11,2
31200,2024,10,13,8,5
31200,2024,11,7,6,1
31200,2024,12,16,11,5
31210,1997,1,1,1,0
31210,1997,2,1,1,0
31210,1997,3,3,1,2
31210,1997,4,1,1,0
31210,1997,5,1,1,0
31210,1997,6,4,3,1
31210,1997,7,2,2,0
31210,1997,9,3,2,1
31210,1997,10,1,1,0
31210,1997,11,1,1,0
31210,1997,12,2,2,0
31210,1998,1,2,2,0
31210,1998,2,3,2,1
31210,1998,3,3,2,1
31210,1998,4,5,5,0
31210,1998,5,7,6,1
31210,1998,6,1,1,0
31210,1998,7,2,2,0
31210,1998,8,5,3,2
31210,1998,9,2,1,1
31210,1998,10,5,3,2
31210,1998,11,4,2,2
31210,1998,12,4,2,2
31210,1999,1,1,1,0
31210,1999,2,4,2,2
31210,1999,3,2,2,0
31210,1999,4,6,4,2
31210,1999,5,5,3,2
31210,1999,6,5,3,2
31210,1999,8,2,2,0
31210,1999,9,7,2,5
31210,1999,10,4,0,4
31210,1999,11,2,2,0
31210,1999,12,2,2,0
31210,2000,2,3,2,1
31210,2000,3,3,2,1
31210,2000,4,2,0,2
31210,2000,5,3,3,0
31210,2000,6,5,2,3
31210,2000,7,3,2,1
31210,2000,8,8,3,5
31210,2000,9,4,4,0
31210,2000,10,2,1,1
31210,2000,11,1,1,0
31210,2000,12,4,3,1
31210,2001,1,1,0,1
31210,2001,2,3,2,1
31210,2001,3,7,7,0
31210,2001,4,3,3,0
31210,2001,5,2,2,0
31210,2001,6,3,3,0
31210,2001,7,5,4,1
31210,2001,8,1,1,0
31210,2001,9,2,1,1
31210,2001,10,9,6,3
31210,2001,11,2,1,1
31210,2001,12,1,1,0
31210,2002,1,2,1,1
31210,2002,2,3,2,1
31210,2002,3,6,6,0
31210,2002,4,4,1,3
31210,2002,5,5,2,3
31210,2002,6,9,7,2
31210,2002,7,3,2,1
31210,2002,8,4,3,1
31210,2002,9,3,3,0
31210,2002,10,7,5,2
31210,2002,11,1,1,0
31210,2002,12,2,0,2
31210,2003,1,4,4,0
31210,2003,2,3,2,1
31210,2003,3,4,2,2
31210,2003,4,5,4,1
31210,2003,5,6,3,3
31210,2003,6,6,3,3
31210,2003,7,5,4,1
31210,2003,8,5,4,1
31210,2003,9,5,4,1
31210,2003,10,12,8,4
31210,2003,11,4,3,1
31210,2003,12,3,2,1
31210,2004,1,2,0,2
31210,2004,2,4,3,1
31210,2004,3,7,5,2
31210,2004,4,6,4,2
31210,2004,5,5,3,2
31210,2004,6,4,4,0
31210,2004,7,7,4,3
31210,2004,8,3,2,1
31210,2004,9,2,2,0
31210,2004,10,2,1,1
31210,2004,11,6,3,3
31210,2004,12,4,4,0
31210,2005,1,7,5,2
31210,2005,2,2,1,1
31210,2005,3,3,1,2
31210,2005,4,7,5,2
31210,2005,5,4,2,2
31210,2005,6,6,5,1
31210,2005,7,3,3,0
31210,2005,8,8,6,2
31210,2005,9,3,3,0
31210,2005,10,7,5,2
31210,2005,11,6,4,2
31210,2005,12,3,3,0
31210,2006,1,3,2,1
31210,2006,2,6,5,1
31210,2006,3,5,3,2
31210,2006,4,3,2,1
31210,2006,5,1,1,0
31210,2006,6,5,4,1
31210,2006,7,6,1,5
31210,2006,8,7,5,2
31210,2006,9,3,2,1
31210,2006,10,2,1,1
31210,2006,11,3,2,1
31210,2006,12,6,4,2
31210,2007,1,2,0,2
31210,2007,2,6,4,2
31210,2007,3,8,4,4
31210,2007,4,5,1,4
31210,2007,5,6,3,3
31210,2007,6,5,1,4
31210,2007,7,1,0,1
31210,2007,8,3,1,2
31210,2007,9,6,4,2
31210,2007,10,4,3,1
31210,2007,11,6,2,4
31210,2007,12,2,2,0
31210,2008,1,4,3,1
31210,2008,2,6,6,0
31210,2008,3,6,3,3
31210,2008,4,3,1,2
31210,2008,5,6,3,3
31210,2008,6,5,3,2
31210,2008,7,3,1,2
31210,2008,8,6,3,3
31210,2008,9,7,5,2
31210,2008,10,10,2,8
31210,2008,11,5,3,2
31210,2008,12,7,4,3
31210,2009,1,3,3,0
31210,2009,2,2,1,1
31210,2009,3,2,1,1
31210,2009,4,2,2,0
31210,2009,5,5,5,0
31210,2009,6,7,5,2
31210,2009,7,9,6,3
31210,2009,8,12,10,2
31210,2009,9,7,3,4
31210,2009,10,6,3,3
31210,2009,11,5,1,4
31210,2009,12,5,3,2
31210,2010,1,2,2,0
31210,2010,2,7,4,3
31210,2010,3,3,1,2
31210,2010,4,14,11,3
31210,2010,5,10,5,5
31210,2010,6,9,7,2
31210,2010,7,8,6,2
31210,2010,8,5,4,1
31210,2010,9,7,5,2
31210,2010,10,6,3,3
31210,2010,11,9,9,0
31210,2010,12,5,4,1
31210,2011,1,3,3,0
31210,2011,2,5,4,1
31210,2011,3,10,8,2
31210,2011,4,10,8,2
31210,2011,5,9,6,3
31210,2011,6,8,6,2
31210,2011,7,7,4,3
31210,2011,8,9,4,5
31210,2011,9,7,4,3
31210,2011,10,3,1,2
31210,2011,11,3,1,2
31210,2011,12,3,2,1
31210,2012,1,6,3,3
31210,2012,2,5,5,0
31210,2012,3,5,3,2
31210,2012,4,4,4,0
31210,2012,5,2,2,0
31210,2012,6,7,6,1
31210,2012,7,8,4,4
31210,2012,8,7,4,3
31210,2012,9,1,1,0
31210,2012,10,7,3,4
31210,2012,11,6,4,2
31210,2012,12,4,2,2
31210,2013,1,8,5,3
31210,2013,2,4,2,2
31210,2013,3,5,3,2
31210,2013,4,4,4,0
31210,2013,5,4,2,2
31210,2013,6,6,6,0
31210,2013,7,4,3,1
31210,2013,8,4,2,2
31210,2013,9,6,3,3
31210,2013,10,6,5,1
31210,2013,11,4,2,2
31210,2013,12,7,5,2
31210,2014,1,7,4,3
31210,2014,2,5,5,0
31210,2014,3,5,2,3
31210,2014,4,3,3,0
31210,2014,5,9,6,3
31210,2014,6,3,2,1
31210,2014,7,2,1,1
31210,2014,8,6,4,2
31210,2014,10,4,4,0
31210,2014,11,4,4,0
31210,2014,12,4,1,3
31210,2015,1,5,3,2
31210,2015,2,4,2,2
31210,2015,3,6,4,2
31210,2015,4,4,2,2
31210,2015,5,9,9,0
31210,2015,6,3,1,2
31210,2015,7,2,2,0
31210,2015,8,3,3,0
31210,2015,9,7,5,2
31210,2015,10,6,4,2
31210,2015,11,1,1,0
31210,2015,12,6,6,0
31210,2016,1,5,3,2
31210,2016,2,7,6,1
31210,2016,3,2,2,0
31210,2016,4,3,3,0
31210,2016,5,1,1,0
31210,2016,6,4,3,1
31210,2016,7,7,4,3
31210,2016,8,3,3,0
31210,2016,9,5,2,3
31210,2016,10,3,3,0
31210,2016,11,4,3,1
31210,2016,12,4,1,3
31210,2017,1,5,4,1
31210,2017,2,1,1,0
31210,2017,3,5,4,1
31210,2017,4,5,2,3
31210,2017,5,7,6,1
31210,2017,6,6,4,2
31210,2017,7,1,0,1
31210,2017,8,5,4,1
31210,2017,9,6,4,2
31210,2017,10,4,2,2
31210,2017,11,7,4,3
31210,2017,12,2,2,0
31210,2018,1,5,3,2
31210,2018,2,9,7,2
31210,2018,3,4,2,2
31210,2018,4,7,6,1
31210,2018,5,2,2,0
31210,2018,6,1,1,0
31210,2018,7,3,2,1
31210,2018,8,3,3,0
31210,2018,9,3,2,1
31210,2018,10,6,4,2
31210,2018,11,6,5,1
31210,2018,12,6,5,1
31210,2019,1,2,2,0
31210,2019,2,3,2,1
31210,2019,3,7,5,2
31210,2019,4,4,3,1
31210,2019,5,9,4,5
31210,2019,6,8,5,3
31210,2019,7,2,0,2
31210,2019,8,1,1,0
31210,2019,9,5,4,1
31210,2019,10,6,5,1
31210,2019,11,2,1,1
31210,2019,12,5,3,2
31210,2020,1,5,4,1
31210,2020,2,6,6,0
31210,2020,3,2,1,1
31210,2020,4,6,3,3
31210,2020,5,3,2,1
31210,2020,6,5,4,1
31210,2020,7,3,3,0
31210,2020,8,5,4,1
31210,2020,9,3,2,1
31210,2020,10,9,5,4
31210,2020,11,2,2,0
31210,2020,12,1,0,1
31210,2021,1,4,4,0
31210,2021,2,8,8,0
31210,2021,3,9,9,0
31210,2021,4,4,4,0
31210,2021,5,7,4,3
31210,2021,6,6,6,0
31210,2021,7,2,1,1
31210,2021,8,6,4,2
31210,2021,9,6,5,1
31210,2021,10,10,9,1
31210,2021,11,3,2,1
31210,2021,12,3,2,1
31210,2022,1,4,3,1
31210,2022,2,3,2,1
31210,2022,3,4,1,3
31210,2022,4,2,0,2
31210,2022,5,10,10,0
31210,2022,6,1,0,1
31210,2022,7,5,5,0
31210,2022,8,6,6,0
31210,2022,9,5,2,3
31210,2022,10,4,1,3
31210,2022,11,5,4,1
31210,2022,12,6,6,0
31210,2023,1,4,4,0
31210,2023,2,4,4,0
31210,2023,3,8,8,0
31210,2023,4,2,1,1
31210,2023,5,6,4,2
31210,2023,6,6,6,0
31210,2023,7,8,3,5
31210,2023,8,6,5,1
31210,2023,9,4,3,1
31210,2023,10,6,5,1
31210,2023,11,4,3,1
31210,2023,12,2,1,1
31210,2024,1,8,4,4
31210,2024,2,7,7,0
31210,2024,3,6,6,0
31210,2024,4,3,3,0
31210,2024,5,2,1,1
31210,2024,6,3,3,0
31210,2024,7,4,4,0
31210,2024,8,3,3,0
31210,2024,9,6,5,1
31210,2024,10,4,4,0
31210,2024,11,4,3,1
31210,2024,12,4,1,3
31220,1998,1,1,0,1
31220,1998,2,1,0,1
31220,1998,3,8,7,1
31220,1998,4,4,1,3
31220,1998,5,6,2,4
31220,1998,6,6,4,2
31220,1998,7,4,3,1
31220,1998,8,7,4,3
31220,1998,9,4,2,2
31220,1998,10,3,2,1
31220,1998,11,3,2,1
31220,1998,12,2,1,1
31220,1999,1,3,1,2
31220,1999,2,1,1,0
31220,1999,3,3,2,1
31220,1999,4,5,3,2
31220,1999,5,4,4,0
31220,1999,6,5,4,1
31220,1999,7,3,3,0
31220,1999,8,2,2,0
31220,1999,9,2,2,0
31220,1999,10,5,5,0
31220,1999,11,2,1,1
31220,1999,12,1,1,0
31220,2000,1,2,1,1
31220,2000,2,1,1,0
31220,2000,3,4,3,1
31220,2000,4,3,1,2
31220,2000,5,6,5,1
31220,2000,6,6,3,3
31220,2000,7,2,1,1
31220,2000,8,4,2,2
31220,2000,9,5,4,1
31220,2000,10,4,4,0
31220,2000,11,1,1,0
31220,2000,12,2,2,0
31220,2001,2,1,0,1
31220,2001,3,5,3,2
31220,2001,4,2,1,1
31220,2001,5,4,4,0
31220,2001,6,4,4,0
31220,2001,7,4,2,2
31220,2001,8,2,1,1
31220,2001,9,2,2,0
31220,2001,10,6,4,2
31220,2001,11,4,3,1
31220,2001,12,4,4,0
31220,2002,1,3,2,1
31220,2002,2,2,2,0
31220,2002,3,4,4,0
31220,2002,4,9,5,4
31220,2002,5,6,5,1
31220,2002,6,8,6,2
31220,2002,7,1,1,0
31220,2002,8,3,2,1
31220,2002,9,3,2,1
31220,2002,10,2,1,1
31220,2002,11,5,5,0
31220,2002,12,4,4,0
31220,2003,2,3,1,2
31220,2003,3,4,1,3
31220,2003,4,3,1,2
31220,2003,5,7,6,1
31220,2003,6,1,1,0
31220,2003,7,3,3,0
31220,2003,8,5,3,2
31220,2003,9,7,7,0
31220,2003,10,6,5,1
31220,2003,11,2,2,0
31220,2003,12,2,2,0
31220,2004,1,3,3,0
31220,2004,2,7,5,2
31220,2004,3,1,1,0
31220,2004,4,1,0,1
31220,2004,5,1,1,0
31220,2004,6,8,5,3
31220,2004,7,3,2,1
31220,2004,8,3,1,2
31220,2004,9,5,1,4
31220,2004,10,2,0,2
31220,2004,11,8,4,4
31220,2004,12,3,2,1
31220,2005,1,5,4,1
31220,2005,2,5,3,2
31220,2005,3,7,5,2
31220,2005,4,5,3,2
31220,2005,5,5,4,1
31220,2005,6,2,2,0
31220,2005,7,9,7,2
31220,2005,8,2,2,0
31220,2005,9,3,3,0
31220,2005,10,4,4,0
31220,2005,11,6,5,1
31220,2005,12,6,5,1
31220,2006,1,2,1,1
31220,2006,2,3,3,0
31220,2006,3,4,4,0
31220,2006,4,6,4,2
31220,2006,5,8,7,1
31220,2006,6,1,1,0
31220,2006,7,4,2,2
31220,2006,8,6,6,0
31220,2006,9,3,1,2
31220,2006,10,2,1,1
31220,2006,11,3,3,0
31220,2006,12,1,1,0
31220,2007,1,7,6,1
31220,2007,2,3,3,0
31220,2007,3,6,4,2
31220,2007,4,3,3,0
31220,2007,5,5,4,1
31220,2007,6,4,1,3
31220,2007,7,5,3,2
31220,2007,8,4,3,1
31220,2007,9,3,3,0
31220,2007,10,5,4,1
31220,2007,11,4,4,0
31220,2007,12,4,1,3
31220,2008,1,3,3,0
31220,2008,2,4,4,0
31220,2008,3,2,2,0
31220,2008,4,6,3,3
31220,2008,5,6,5,1
31220,2008,7,6,4,2
31220,2008,8,4,3,1
31220,2008,9,9,6,3
31220,2008,10,8,3,5
31220,2008,11,5,4,1
31220,2008,12,6,4,2
31220,2009,1,4,3,1
31220,2009,2,7,6,1
31220,2009,3,6,4,2
31220,2009,4,10,8,2
31220,2009,5,7,5,2
31220,2009,6,11,8,3
31220,2009,7,8,6,2
31220,2009,8,2,1,1
31220,2009,9,7,5,2
31220,2009,10,5,4,1
31220,2009,11,9,4,5
31220,2009,12,3,2,1
31220,2010,1,6,4,2
31220,2010,2,7,6,1
31220,2010,3,5,5,0
31220,2010,4,2,1,1
31220,2010,5,6,5,1
31220,2010,6,6,2,4
31220,2010,7,11,6,5
31220,2010,8,10,8,2
31220,2010,9,3,3,0
31220,2010,10,5,4,1
31220,2010,11,6,4,2
31220,2010,12,4,1,3
31220,2011,1,8,4,4
31220,2011,2,5,5,0
31220,2011,3,4,3,1
31220,2011,4,5,3,2
31220,2011,5,3,3,0
31220,2011,6,10,8,2
31220,2011,7,5,5,0
31220,2011,8,8,4,4
31220,2011,9,8,6,2
31220,2011,10,7,5,2
31220,2011,11,5,4,1
31220,2011,12,5,3,2
31220,2012,1,6,3,3
31220,2012,2,7,3,4
31220,2012,3,6,5,1
31220,2012,4,9,8,1
31220,2012,5,8,4,4
31220,2012,6,11,10,1
31220,2012,7,6,5,1
31220,2012,8,3,3,0
31220,2012,9,3,2,1
31220,2012,10,5,4,1
31220,2012,11,6,4,2
31220,2012,12,4,3,1
31220,2013,1,8,7,1
31220,2013,2,2,2,0
31220,2013,3,8,6,2
31220,2013,4,5,5,0
31220,2013,5,11,10,1
31220,2013,6,4,4,0
31220,2013,7,3,2,1
31220,2013,8,9,8,1
31220,2013,9,3,1,2
31220,2013,10,5,4,1
31220,2013,11,3,2,1
31220,2013,12,7,5,2
31220,2014,1,1,1,0
31220,2014,2,5,4,1
31220,2014,3,8,5,3
31220,2014,4,3,3,0
31220,2014,5,10,9,1
31220,2014,6,5,4,1
31220,2014,7,4,4,0
31220,2014,8,6,4,2
31220,2014,9,3,3,0
31220,2014,10,6,4,2
31220,2014,11,5,4,1
31220,2014,12,1,1,0
31220,2015,1,7,5,2
31220,2015,2,2,0,2
31220,2015,3,4,3,1
31220,2015,4,6,4,2
31220,2015,5,9,4,5
31220,2015,6,7,6,1
31220,2015,7,8,4,4
31220,2015,8,2,1,1
31220,2015,9,4,3,1
31220,2015,10,8,5,3
31220,2015,11,3,2,1
31220,2015,12,1,1,0
31220,2016,1,6,4,2
31220,2016,2,3,2,1
31220,2016,3,3,3,0
31220,2016,4,3,3,0
31220,2016,5,5,4,1
31220,2016,6,7,7,0
31220,2016,7,6,5,1
31220,2016,8,1,0,1
31220,2016,9,4,3,1
31220,2016,10,3,2,1
31220,2016,11,5,3,2
31220,2016,12,1,1,0
31220,2017,1,6,5,1
31220,2017,2,4,3,1
31220,2017,3,6,3,3
31220,2017,4,6,4,2
31220,2017,5,6,3,3
31220,2017,6,5,4,1
31220,2017,7,3,2,1
31220,2017,8,3,2,1
31220,2017,9,1,1,0
31220,2017,10,5,5,0
31220,2017,11,6,4,2
31220,2017,12,1,0,1
31220,2018,1,3,3,0
31220,2018,2,7,4,3
31220,2018,3,4,3,1
31220,2018,4,3,3,0
31220,2018,5,8,6,2
31220,2018,6,3,2,1
31220,2018,7,6,6,0
31220,2018,8,8,4,4
31220,2018,9,5,4,1
31220,2018,10,3,2,1
31220,2018,11,4,2,2
31220,2018,12,2,2,0
31220,2019,1,5,4,1
31220,2019,2,4,4,0
31220,2019,3,5,3,2
31220,2019,4,9,5,4
31220,2019,5,2,2,0
31220,2019,6,3,3,0
31220,2019,7,3,3,0
31220,2019,8,5,4,1
31220,2019,9,6,3,3
31220,2019,10,2,1,1
31220,2019,11,8,6,2
31220,2019,12,2,2,0
31220,2020,1,7,3,4
31220,2020,2,4,3,1
31220,2020,3,4,4,0
31220,2020,4,5,2,3
31220,2020,5,3,2,1
31220,2020,6,2,2,0
31220,2020,7,7,5,2
31220,2020,8,7,4,3
31220,2020,9,3,2,1
31220,2020,10,7,6,1
31220,2020,11,6,5,1
31220,2020,12,2,1,1
31220,2021,1,2,1,1
31220,2021,2,4,4,0
31220,2021,3,5,5,0
31220,2021,4,8,5,3
31220,2021,5,8,4,4
31220,2021,6,5,3,2
31220,2021,7,3,1,2
31220,2021,8,6,5,1
31220,2021,9,3,2,1
31220,2021,10,4,1,3
31220,2021,11,7,4,3
31220,2021,12,2,2,0
31220,2022,1,5,5,0
31220,2022,2,7,5,2
31220,2022,3,1,1,0
31220,2022,4,6,3,3
31220,2022,5,7,6,1
31220,2022,6,5,4,1
31220,2022,7,4,3,1
31220,2022,8,6,6,0
31220,2022,9,3,1,2
31220,2022,10,7,5,2
31220,2022,11,7,6,1
31220,2022,12,3,2,1
31220,2023,1,4,3,1
31220,2023,2,2,1,1
31220,2023,3,2,2,0
31220,2023,4,7,5,2
31220,2023,5,7,5,2
31220,2023,6,6,4,2
31220,2023,7,4,3,1
31220,2023,8,5,4,1
31220,2023,9,6,4,2
31220,2023,10,3,3,0
31220,2023,11,3,1,2
31220,2023,12,5,5,0
31220,2024,1,4,3,1
31220,2024,2,2,2,0
31220,2024,3,10,6,4
31220,2024,4,9,7,2
31220,2024,5,2,2,0
31220,2024,6,10,8,2
31220,2024,7,2,1,1
31220,2024,8,5,5,0
31220,2024,9,4,2,2
31220,2024,10,7,4,3
31220,2024,11,8,6,2
31220,2024,12,9,6,3
31230,1998,1,2,1,1
31230,1998,2,3,3,0
31230,1998,3,8,8,0
31230,1998,4,5,3,2
31230,1998,5,4,4,0
31230,1998,6,2,1,1
31230,1998,7,2,2,0
31230,1998,8,5,5,0
31230,1998,9,4,4,0
31230,1998,10,6,5,1
31230,1998,11,3,2,1
31230,1998,12,3,2,1
31230,1999,1,1,1,0
31230,1999,2,1,0,1
31230,1999,3,4,3,1
31230,1999,4,2,2,0
31230,1999,5,2,1,1
31230,1999,6,4,1,3
31230,1999,7,3,3,0
31230,1999,8,1,1,0
31230,1999,9,1,0,1
31230,1999,10,1,1,0
31230,1999,11,2,1,1
31230,1999,12,5,2,3
31230,2000,1,2,1,1
31230,2000,2,3,2,1
31230,2000,3,2,2,0
31230,2000,4,5,4,1
31230,2000,5,1,1,0
31230,2000,6,2,2,0
31230,2000,7,3,2,1
31230,2000,8,1,0,1
31230,2000,9,2,2,0
31230,2000,10,2,2,0
31230,2000,11,3,1,2
31230,2000,12,4,3,1
31230,2001,1,5,4,1
31230,2001,2,1,1,0
31230,2001,3,4,3,1
31230,2001,4,5,4,1
31230,2001,5,2,2,0
31230,2001,6,6,4,2
31230,2001,7,4,3,1
31230,2001,8,3,2,1
31230,2001,9,2,2,0
31230,2001,10,5,4,1
31230,2001,11,2,1,1
31230,2001,12,2,2,0
31230,2002,1,2,2,0
31230,2002,2,2,1,1
31230,2002,3,5,3,2
31230,2002,4,2,1,1
31230,2002,5,3,3,0
31230,2002,6,4,2,2
31230,2002,7,2,0,2
31230,2002,8,2,2,0
31230,2002,9,5,4,1
31230,2002,10,5,5,0
31230,2002,11,2,0,2
31230,2002,12,1,1,0
31230,2003,1,5,3,2
31230,2003,2,6,5,1
31230,2003,3,3,3,0
31230,2003,4,7,4,3
31230,2003,5,1,1,0
31230,2003,6,2,1,1
31230,2003,7,6,5,1
31230,2003,8,8,5,3
31230,2003,9,7,5,2
31230,2003,10,5,2,3
31230,2003,11,3,1,2
31230,2003,12,5,3,2
31230,2004,1,5,2,3
31230,2004,2,8,5,3
31230,2004,3,1,1,0
31230,2004,4,3,1,2
31230,2004,5,3,2,1
31230,2004,6,4,3,1
31230,2004,7,6,6,0
31230,2004,8,5,2,3
31230,2004,9,5,3,2
31230,2004,10,4,1,3
31230,2004,11,3,2,1
31230,2005,1,4,2,2
31230,2005,2,1,1,0
31230,2005,3,4,3,1
31230,2005,4,7,6,1
31230,2005,5,5,3,2
31230,2005,6,2,1,1
31230,2005,7,8,6,2
31230,2005,8,3,3,0
31230,2005,9,6,2,4
31230,2005,11,8,6,2
31230,2005,12,7,6,1
31230,2006,1,7,4,3
31230,2006,2,3,3,0
31230,2006,3,8,5,3
31230,2006,4,5,5,0
31230,2006,5,10,7,3
31230,2006,6,6,4,2
31230,2006,7,5,4,1
31230,2006,8,4,2,2
31230,2006,9,4,2,2
31230,2006,10,3,3,0
31230,2006,11,5,1,4
31230,2007,1,1,0,1
31230,2007,2,5,0,5
31230,2007,3,5,3,2
31230,2007,4,4,3,1
31230,2007,5,7,3,4
31230,2007,6,3,2,1
31230,2007,7,3,3,0
31230,2007,8,2,1,1
31230,2007,9,3,2,1
31230,2007,10,4,4,0
31230,2007,11,5,2,3
31230,2007,12,7,6,1
31230,2008,1,5,5,0
31230,2008,2,5,3,2
31230,2008,3,4,4,0
31230,2008,4,1,1,0
31230,2008,5,6,5,1
31230,2008,6,3,3,0
31230,2008,7,7,5,2
31230,2008,8,4,2,2
31230,2008,9,6,4,2
31230,2008,10,7,3,4
31230,2008,11,2,2,0
31230,2008,12,5,3,2
31230,2009,1,6,4,2
31230,2009,2,2,1,1
31230,2009,3,4,2,2
31230,2009,4,11,6,5
31230,2009,5,5,2,3
31230,2009,6,6,4,2
31230,2009,7,4,1,3
31230,2009,8,3,1,2
31230,2009,9,5,2,3
31230,2009,10,4,2,2
31230,2009,11,7,5,2
31230,2009,12,6,5,1
31230,2010,1,4,2,2
31230,2010,2,2,2,0
31230,2010,3,9,7,2
31230,2010,4,8,3,5
31230,2010,5,10,6,4
31230,2010,6,9,6,3
31230,2010,7,8,6,2
31230,2010,8,6,6,0
31230,2010,9,5,2,3
31230,2010,10,6,4,2
31230,2010,11,7,5,2
31230,2010,12,2,1,1
31230,2011,1,4,4,0
31230,2011,2,6,2,4
31230,2011,3,3,2,1
31230,2011,4,9,6,3
31230,2011,5,8,4,4
31230,2011,6,6,3,3
31230,2011,7,8,4,4
31230,2011,8,5,4,1
31230,2011,9,5,2,3
31230,2011,10,5,2,3
31230,2011,11,6,1,5
31230,2011,12,5,4,1
31230,2012,1,3,1,2
31230,2012,2,4,3,1
31230,2012,3,11,6,5
31230,2012,4,9,7,2
31230,2012,5,8,5,3
31230,2012,6,7,5,2
31230,2012,7,8,5,3
31230,2012,8,2,1,1
31230,2012,9,8,3,5
31230,2012,10,1,0,1
31230,2012,11,4,3,1
31230,2012,12,4,3,1
31230,2013,1,6,4,2
31230,2013,2,5,1,4
31230,2013,3,10,7,3
31230,2013,4,4,2,2
31230,2013,5,8,3,5
31230,2013,6,4,3,1
31230,2013,7,9,6,3
31230,2013,8,11,10,1
31230,2013,9,6,4,2
31230,2013,10,6,3,3
31230,2013,11,1,0,1
31230,2013,12,4,0,4
31230,2014,1,6,4,2
31230,2014,2,5,4,1
31230,2014,3,5,4,1
31230,2014,4,8,2,6
31230,2014,5,6,5,1
31230,2014,6,5,3,2
31230,2014,7,3,2,1
31230,2014,8,7,3,4
31230,2014,9,9,6,3
31230,2014,10,8,8,0
31230,2014,11,10,10,0
31230,2014,12,5,3,2
31230,2015,1,5,4,1
31230,2015,2,8,5,3
31230,2015,3,8,4,4
31230,2015,4,13,9,4
31230,2015,5,7,5,2
31230,2015,6,4,2,2
31230,2015,7,7,3,4
31230,2015,8,5,4,1
31230,2015,9,7,6,1
31230,2015,10,10,7,3
31230,2015,11,2,1,1
31230,2015,12,7,4,3
31230,2016,1,6,3,3
31230,2016,2,5,3,2
31230,2016,3,1,1,0
31230,2016,4,3,2,1
31230,2016,5,4,3,1
31230,2016,6,12,6,6
31230,2016,7,6,5,1
31230,2016,8,5,4,1
31230,2016,9,10,4,6
31230,2016,10,7,4,3
31230,2016,11,4,3,1
31230,2016,12,5,3,2
31230,2017,1,4,3,1
31230,2017,2,4,3,1
31230,2017,3,6,3,3
31230,2017,4,3,1,2
31230,2017,5,6,4,2
31230,2017,6,5,4,1
31230,2017,7,8,5,3
31230,2017,8,5,5,0
31230,2017,9,4,2,2
31230,2017,10,4,3,1
31230,2017,11,7,5,2
31230,2017,12,7,5,2
31230,2018,1,6,3,3
